212.1.228.14|1190556292|
82.200.211.92|1190556414|
82.200.211.92|1190556418|
194.84.70.117|1190564528|
78.60.105.115|1190566777|
213.232.194.187|1190567411|
89.109.47.103|1190579638|
193.238.131.253|1190581134|
193.238.131.253|1190581143|
193.238.131.253|1190581152|
193.238.131.253|1190581160|
217.77.53.8|1190582201|
213.219.232.34|1190628264|
213.219.232.34|1190628282|
90.188.249.108|1190648775|
217.25.20.39|1190654500|
86.57.178.254|1190661919|
89.110.55.233|1190662520|
86.110.169.9|1190671325|
194.187.148.25|1190698705|
90.150.105.35|1190700854|
212.220.80.124|1190716815|
91.196.40.35|1190718310|
213.171.53.2|1190744803|
78.63.154.251|1190746561|
213.171.53.2|1190747743|
88.87.86.62|1190758077|
87.249.234.214|1190784511|
82.200.142.184|1190799925|
62.221.55.91|1190802376|
212.13.172.82|1190802730|
77.122.34.254|1190807102|
195.229.236.217|1190814043|
212.58.160.36|1190814244|
79.120.55.3|1190824026|
62.84.1.43|1190832139|
85.141.92.219|1190833968|
195.38.53.48|1190836774|
83.221.181.250|1190861478|
193.239.179.130|1190870864|
80.80.111.240|1190906078|
217.198.224.13|1190920538|
84.44.190.205|1190923235|
87.245.178.167|1190924258|
89.222.150.9|1190924979|
82.207.96.163|1190976576|
84.204.72.78|1190980351|
85.237.53.56|1190985204|
89.255.78.13|1190994161|
91.145.248.42|1191000401|
193.34.20.4|1191069442|
195.72.159.3|1191091739|
62.148.152.241|1191097070|
88.204.250.88|1191097209|
213.130.28.35|1191104504|
62.117.85.103|1191116880|
91.188.53.222|1191129752|
89.178.241.252|1191131983|
89.106.194.195|1191159438|
89.106.194.195|1191159462|
62.140.244.26|1191162521|
195.112.231.127|1191198683|
91.189.162.4|1191206438|
195.58.235.108|1191219491|
89.28.12.5|1191227697|
212.40.56.254|1191230647|
89.109.10.20|1191230658|
91.124.91.100|1191234678|
195.78.244.19|1191238755|
194.60.69.1|1191258497|
77.122.116.111|1191258833|
84.187.80.52|1191261914|
85.140.72.215|1191265074|
89.218.100.172|1191322563|
85.179.223.143|1191322931|
62.117.66.77|1191324694|
62.140.244.25|1191358476|
81.25.39.27|1191372995|
89.248.114.193|1191389184|
82.142.166.46|1191414259|
91.76.2.251|1191419786|
213.148.27.181|1191420640|
87.117.48.126|1191434382|
77.45.163.157|1191438894|
195.95.232.148|1191439376|
194.44.244.166|1191450022|
62.33.252.30|1191484413|
195.38.23.39|1191510849|
80.254.106.104|1191518379|
217.43.166.178|1191519070|
159.148.138.198|1191519171|
89.189.146.143|1191520298|
89.189.146.143|1191520365|
195.94.255.132|1191567679|
85.141.166.184|1191592545|
88.204.233.155|1191600035|
217.116.156.202|1191662301|
92.113.238.68|1191671541|
87.240.15.32|1191688982|
88.205.159.151|1191691464|
89.20.124.114|1191693293|
85.25.138.222|1191734112|
91.122.136.66|1191763357|
87.237.114.19|1191764972|
194.44.23.190|1191781622|
81.30.181.247|1191786346|
85.142.201.242|1191790687|
82.115.56.226|1191794853|
82.179.165.26|1191806517|
91.124.132.166|1191820519|
77.223.111.7|1191821501|
82.148.16.252|1191874903|
89.207.216.211|1191900075|
89.178.98.244|1191919569|
85.140.123.104|1191923032|
212.34.45.58|1191930357|
217.117.64.2|1191930636|
87.224.164.45|1191948410|
91.77.81.15|1191949078|
82.148.16.252|1191952366|
85.192.132.175|1191991882|
91.124.209.156|1192017985|
89.109.28.210|1192022695|
62.181.40.90|1192024192|
87.255.1.14|1192049938|
89.112.28.122|1192073366|
194.29.185.239|1192097470|
89.109.184.191|1192165236|
87.252.236.48|1192169235|
87.240.15.32|1192171581|
81.22.206.215|1192173329|
212.38.116.105|1192176412|
83.149.205.229|1192188828|
83.237.210.108|1192198844|
84.42.73.198|1192206741|
83.149.3.45|1192217894|
80.244.229.34|1192218794|
91.196.237.111|1192218998|
89.254.232.223|1192223409|
85.179.1.23|1192245801|
88.204.233.60|1192252748|
193.34.127.18|1192253717|
213.24.42.116|1192289380|
89.110.59.218|1192294522|
212.58.176.88|1192296265|
85.234.45.124|1192298589|
89.189.134.68|1192301840|
88.214.201.230|1192302899|
83.149.40.38|1192307638|
212.1.100.50|1192308952|
89.20.146.226|1192312837|
89.20.146.226|1192312863|
89.20.146.226|1192312866|
89.20.146.226|1192312868|
89.20.146.226|1192312875|
77.34.245.127|1192347098|
91.76.4.139|1192351801|
85.192.0.1|1192357852|
195.189.60.4|1192366805|
81.23.24.112|1192368338|
82.208.83.224|1192393585|
83.234.51.211|1192395637|
85.238.125.1|1192401080|
85.140.182.160|1192448786|
213.183.249.154|1192449154|
89.237.230.56|1192454643|
86.110.162.2|1192456017|
84.201.229.46|1192465893|
83.221.215.224|1192466527|
78.111.145.249|1192473265|
88.205.166.22|1192473888|
88.201.128.73|1192476365|
193.93.49.239|1192478117|
89.105.228.49|1192480123|
89.109.0.27|1192494008|
89.252.73.185|1192511204|
82.193.155.240|1192522754|
213.147.47.210|1192523860|
90.189.152.134|1192523905|
89.179.4.225|1192528472|
86.62.120.2|1192531437|
81.169.224.127|1192534202|
91.196.53.237|1192543437|
87.250.208.154|1192544596|
81.19.84.202|1192554678|
213.171.56.247|1192555795|
194.110.252.65|1192555963|
91.124.118.222|1192558822|
83.167.112.7|1192558913|
62.133.187.91|1192561274|
62.68.95.21|1192573974|
77.241.38.3|1192578240|
80.80.111.129|1192595261|
195.14.190.149|1192602969|
217.76.178.133|1192606808|
80.73.0.193|1192608588|
81.200.20.85|1192613537|
62.140.253.8|1192619918|
91.192.35.107|1192621645|
88.205.161.40|1192622828|
86.106.225.202|1192623722|
85.29.207.97|1192633710|
87.248.182.169|1192634080|
87.248.182.169|1192634094|
82.207.20.231|1192647030|
82.207.20.231|1192648899|
82.207.20.231|1192648944|
91.149.168.163|1192652408|
91.149.168.163|1192652427|
81.26.180.33|1192664845|
88.147.233.119|1192692489|
89.223.47.20|1192695517|
195.137.197.253|1192701619|
195.137.197.253|1192701635|
195.137.197.253|1192701657|
62.78.156.172|1192712950|
149.156.124.21|1192713299|
86.111.26.150|1192721468|
195.98.54.50|1192725408|
213.177.105.109|1192727771|
89.107.118.71|1192732393|
212.12.28.129|1192740103|
212.12.28.129|1192740127|
195.34.254.6|1192775758|
87.251.99.115|1192777047|
80.82.32.27|1192786867|
82.209.207.99|1192787664|
62.140.253.8|1192799461|
62.231.188.1|1192801684|
62.231.188.1|1192801686|
62.231.188.1|1192801689|
62.231.188.1|1192801691|
62.231.188.1|1192801694|
62.231.188.1|1192801698|
62.231.188.1|1192801701|
81.1.210.171|1192804382|
87.177.76.227|1192805383|
87.177.76.227|1192805413|
87.177.68.22|1192805466|
87.177.68.22|1192805480|
92.113.19.7|1192805933|
92.113.19.7|1192805938|
195.245.118.100|1192811597|
213.152.157.79|1192813382|
89.113.78.117|1192814787|
91.197.4.44|1192820603|
84.204.194.98|1192823180|
217.197.113.45|1192866233|
77.43.149.70|1192867717|
86.57.253.82|1192870214|
83.239.46.113|1192875775|
87.237.113.127|1192879900|
91.188.53.222|1192882807|
82.204.177.34|1192886721|
85.30.192.80|1192889264|
87.252.227.42|1192895403|
212.26.140.223|1192895480|
91.188.53.222|1192955916|
89.113.78.141|1192962861|
89.222.132.7|1192963620|
193.200.65.7|1192965217|
90.157.65.45|1192968331|
78.36.161.217|1192971953|
85.141.204.180|1192972497|
90.188.204.148|1192979175|
89.222.164.144|1192986363|
91.76.144.75|1192987801|
62.117.85.87|1193000145|
77.235.98.42|1193035718|
85.104.196.42|1193038006|
89.252.37.33|1193042952|
81.16.90.214|1193215048|
83.239.56.152|1193218033|
81.30.180.76|1193218914|
217.114.156.102|1193222222|
212.109.43.122|1193234493|
89.218.17.115|1193236875|
89.20.114.69|1193244294|
213.158.23.205|1193244780|
195.189.96.22|1193248120|
89.218.240.38|1193248437|
80.78.114.197|1193250116|
89.178.232.204|1193253287|
194.143.136.248|1193253697|
84.54.78.66|1193255471|
195.47.255.2|1193260481|
195.64.136.190|1193261253|
195.64.136.190|1193261268|
195.64.136.190|1193261276|
80.69.155.90|1193264736|
80.69.155.90|1193264746|
84.19.184.156|1193272905|
193.232.119.136|1193298518|
81.23.118.154|1193303523|
89.249.128.234|1193304168|
83.234.110.48|1193309108|
89.178.32.5|1193323187|
88.73.222.159|1193344937|
62.33.12.61|1193352649|
195.26.30.11|1193388469|
80.250.160.16|1193408481|
80.250.160.16|1193408661|
194.204.19.169|1193418374|
85.140.181.182|1193419335|
84.54.82.193|1193422358|
217.197.113.41|1193430764|
78.155.216.12|1193432164|
81.243.25.23|1193448015|
77.94.110.117|1193464828|
77.94.110.117|1193464843|
83.234.66.50|1193467219|
83.234.66.50|1193467238|
87.252.227.55|1193483837|
89.169.49.100|1193488664|
81.17.90.2|1193490694|
82.200.199.181|1193491420|
88.200.205.47|1193506896|
213.145.157.113|1193512322|
213.232.194.151|1193532596|
213.232.194.151|1193532601|
213.232.194.151|1193532610|
195.133.109.202|1193557934|
83.149.52.8|1193561438|
217.198.224.13|1193565421|
80.86.252.10|1193568259|
78.137.26.87|1193571921|
78.84.106.178|1193572824|
217.198.224.13|1193573443|
91.76.71.40|1193573633|
77.122.25.122|1193578877|
79.124.175.154|1193598733|
212.129.107.88|1193619049|
212.129.107.88|1193619058|
80.73.0.194|1193634747|
92.112.91.180|1193639980|
194.54.148.8|1193645444|
195.131.176.126|1193651545|
82.207.42.50|1193661907|
92.113.66.61|1193669031|
92.113.66.61|1193669040|
92.113.66.61|1193669044|
92.113.66.61|1193669048|
92.113.66.61|1193669050|
92.113.66.61|1193669064|
85.98.57.38|1193680319|
91.122.187.26|1193682249|
85.172.119.10|1193684387|
79.180.229.166|1193690915|
89.189.191.1|1193691143|
86.136.193.244|1193691929|
195.114.30.91|1193695149|
87.103.134.153|1193724651|
195.133.109.203|1193729091|
82.200.157.254|1193746101|
91.147.21.228|1193749292|
91.147.21.228|1193749299|
91.147.21.228|1193749304|
91.147.21.228|1193749312|
213.234.196.38|1193752366|
195.209.233.214|1193753186|
85.223.208.106|1193757680|
213.154.208.144|1193759746|
195.189.80.40|1193762729|
83.218.200.139|1193762795|
87.249.59.163|1193772652|
89.178.172.185|1193778434|
89.178.172.185|1193778443|
89.178.172.185|1193778448|
80.69.54.245|1193778999|
80.70.233.73|1193781883|
77.123.92.215|1193784069|
90.189.109.15|1193794008|
195.161.25.72|1193811033|
212.248.117.236|1193819116|
81.9.21.66|1193821357|
195.24.130.254|1193826871|
195.5.32.242|1193827585|
88.205.155.115|1193833105|
88.205.155.115|1193833110|
213.234.28.50|1193834986|
85.93.157.254|1193844666|
85.93.157.254|1193844669|
85.93.157.254|1193844672|
212.220.106.138|1193845339|
212.220.106.138|1193845348|
87.103.236.97|1193847188|
78.106.192.34|1193849648|
77.45.148.212|1193853447|
84.54.77.128|1193861314|
194.44.120.44|1193864533|
217.118.78.40|1193865055|
62.117.113.66|1193902062|
212.44.146.59|1193903640|
90.189.237.44|1193904406|
91.124.13.113|1193905658|
89.239.131.43|1193920246|
89.239.131.43|1193920266|
85.30.225.113|1193932137|
86.110.169.9|1193934846|
80.80.111.129|1193934915|
78.106.213.140|1193951065|
91.124.94.25|1194163971|
91.124.94.25|1194163986|
91.124.94.25|1194163991|
91.124.94.25|1194163996|
88.204.184.162|1194170457|
88.200.174.117|1194175828|
89.110.6.14|1194176195|
81.91.39.34|1194178061|
78.106.114.77|1194179227|
85.113.32.9|1194183129|
83.149.43.28|1194184254|
83.149.43.28|1194184284|
91.122.21.47|1194184842|
91.122.21.47|1194184927|
195.151.214.149|1194185454|
213.142.200.243|1194185464|
195.151.214.149|1194185469|
195.151.214.149|1194185473|
195.151.214.149|1194185485|
83.149.43.16|1194187009|
212.96.201.200|1194188272|
85.140.76.47|1194192756|
90.150.113.207|1194250501|
194.146.140.6|1194252359|
83.167.112.10|1194271304|
195.234.61.71|1194284624|
217.21.40.13|1194285102|
91.76.159.215|1194290127|
91.189.235.30|1194292365|
78.36.121.2|1194293796|
62.183.14.73|1194295282|
195.151.236.98|1194305136|
80.251.113.34|1194312722|
80.251.113.34|1194312727|
84.54.242.206|1194318473|
88.87.86.8|1194323921|
62.148.128.58|1194329546|
195.5.10.237|1194344568|
88.200.190.241|1194347034|
193.33.230.75|1194351431|
217.117.65.252|1194357958|
85.88.162.164|1194361355|
83.237.229.224|1194364919|
83.237.229.224|1194364940|
83.237.229.224|1194364943|
77.222.133.98|1194365499|
87.253.48.66|1194365822|
80.93.115.10|1194370131|
84.47.171.57|1194372634|
88.200.232.89|1194373923|
83.217.229.146|1194376962|
194.44.103.195|1194380488|
91.76.181.156|1194383381|
217.9.147.70|1194387727|
194.186.220.2|1194391212|
89.239.147.246|1194416595|
81.169.236.30|1194431845|
90.188.212.18|1194433858|
84.148.4.153|1194441571|
195.131.148.158|1194451360|
194.143.136.250|1194452794|
84.54.71.189|1194455537|
88.204.138.142|1194458165|
193.84.17.9|1194463166|
77.121.170.5|1194463575|
92.113.26.217|1194468580|
195.138.169.130|1194471572|
90.188.212.18|1194490524|
90.188.212.18|1194490536|
90.188.212.18|1194493993|
83.174.231.36|1194494129|
91.144.136.49|1194497561|
78.36.32.180|1194515115|
78.36.32.180|1194515119|
86.57.223.117|1194519664|
82.179.117.9|1194529694|
91.103.24.50|1194531236|
195.209.244.61|1194532471|
80.240.220.79|1194548875|
217.106.91.42|1194555079|
91.124.100.73|1194564527|
82.207.45.139|1194568538|
79.134.93.253|1194568829|
213.135.118.223|1194582920|
88.215.184.162|1194588623|
88.215.184.162|1194588633|
195.218.186.178|1194591461|
194.44.97.66|1194605393|
194.44.97.66|1194605397|
92.113.31.223|1194616139|
80.255.189.185|1194620035|
217.15.131.104|1194620048|
84.237.1.97|1194627262|
83.167.112.192|1194632320|
193.254.233.42|1194637196|
78.130.27.85|1194656761|
212.110.248.14|1194672700|
213.154.204.230|1194679719|
89.151.159.96|1194685838|
89.151.159.96|1194685869|
89.189.191.1|1194690867|
81.91.50.153|1194699669|
82.148.6.236|1194711497|
89.107.119.167|1194719152|
80.250.67.15|1194723020|
80.250.67.15|1194723039|
194.143.137.101|1194723226|
89.19.165.144|1194723798|
89.239.131.43|1194730710|
89.239.131.43|1194730723|
88.210.77.59|1194736736|
88.210.77.59|1194736760|
88.210.77.59|1194736772|
82.193.99.0|1194774148|
87.118.115.69|1194782192|
85.192.55.254|1194783065|
85.192.55.254|1194783080|
85.192.55.254|1194783090|
78.137.23.228|1194787947|
83.221.171.192|1194790038|
194.150.165.94|1194797079|
89.20.121.69|1194802179|
212.220.100.59|1194802416|
212.220.100.59|1194802420|
85.159.40.2|1194805369|
78.106.204.46|1194805922|
91.76.89.175|1194806189|
79.120.55.193|1194815201|
79.120.55.193|1194815229|
86.57.169.22|1194815925|
194.150.148.155|1194828155|
212.143.99.4|1194828283|
212.143.99.4|1194828300|
85.176.182.238|1194833710|
82.200.165.76|1194843846|
195.34.254.6|1194848473|
89.218.181.125|1194850928|
195.131.118.113|1194852619|
77.239.179.33|1194866868|
77.108.100.67|1194869248|
89.232.201.224|1194878112|
80.81.208.83|1194878737|
81.88.120.75|1194882414|
194.0.231.2|1194882885|
77.40.64.196|1194884779|
212.55.112.96|1194886849|
90.150.135.2|1194892234|
89.104.121.20|1194892670|
78.106.182.103|1194895453|
78.106.182.103|1194895474|
80.68.10.122|1194899650|
62.148.150.190|1194903945|
84.42.19.35|1194906621|
90.150.253.26|1194917497|
195.34.254.6|1194933722|
82.207.116.8|1194937351|
82.207.116.8|1194937375|
82.207.116.8|1194937394|
82.207.116.8|1194937398|
82.207.116.8|1194937408|
82.207.116.8|1194937411|
82.207.116.8|1194937413|
82.207.116.8|1194937415|
82.207.116.8|1194937426|
82.207.116.8|1194937429|
82.207.116.8|1194937431|
82.207.116.8|1194937432|
82.207.116.8|1194937433|
82.207.116.8|1194937435|
82.207.116.8|1194937437|
82.207.116.8|1194937439|
82.207.116.8|1194937440|
82.207.116.8|1194937441|
82.207.116.8|1194937444|
82.207.116.8|1194937445|
82.207.116.8|1194937446|
82.207.116.8|1194937447|
82.207.116.8|1194937449|
82.207.116.8|1194937450|
82.207.116.8|1194937453|
82.207.116.8|1194937457|
82.207.116.8|1194937467|
82.207.116.8|1194937468|
82.207.116.8|1194937470|
82.207.116.8|1194937471|
82.207.116.8|1194937473|
82.207.116.8|1194937473|
82.207.116.8|1194937474|
82.207.116.8|1194937475|
82.207.116.8|1194937475|
82.207.116.8|1194937476|
82.207.116.8|1194937477|
82.207.116.8|1194937478|
82.207.116.8|1194937479|
82.207.116.8|1194937480|
82.207.116.8|1194937482|
82.207.116.8|1194937482|
82.207.116.8|1194937484|
82.207.116.8|1194937484|
82.207.116.8|1194937485|
82.207.116.8|1194937487|
82.207.116.8|1194937487|
82.207.116.8|1194937489|
82.207.116.8|1194937489|
82.207.116.8|1194937491|
82.207.116.8|1194937494|
82.207.116.8|1194937495|
82.207.116.8|1194937496|
82.207.116.8|1194937496|
82.207.116.8|1194937498|
82.207.116.8|1194937499|
82.207.116.8|1194937500|
82.207.116.8|1194937502|
82.207.116.8|1194937504|
82.207.116.8|1194937504|
82.207.116.8|1194937505|
217.77.222.40|1194945148|
217.77.222.40|1194945204|
195.161.30.27|1194952413|
62.117.124.75|1194958579|
194.50.9.191|1194971906|
89.163.75.166|1194973138|
86.110.167.193|1194976924|
86.110.167.193|1194976937|
87.250.24.162|1195018670|
62.16.13.71|1195019203|
89.109.19.144|1195029044|
89.163.6.138|1195029465|
213.181.22.2|1195033704|
217.66.73.170|1195037249|
83.234.9.145|1195037535|
62.181.58.254|1195043951|
82.179.88.2|1195044145|
195.201.33.6|1195045059|
89.107.117.113|1195045255|
212.220.86.46|1195045525|
193.28.200.2|1195047802|
213.227.219.58|1195052188|
87.117.36.8|1195054483|
91.76.130.9|1195056043|
91.122.209.17|1195059246|
89.20.150.194|1195063068|
62.148.150.176|1195064290|
77.51.54.207|1195068039|
78.137.20.233|1195073628|
78.137.20.233|1195073644|
195.10.218.228|1195085714|
86.57.171.186|1195110585|
86.57.171.186|1195110601|
86.57.171.186|1195110622|
90.188.240.94|1195111206|
193.84.90.7|1195120045|
77.35.24.99|1195135195|
195.95.232.67|1195135637|
193.93.185.146|1195136286|
83.143.232.177|1195136603|
217.148.52.220|1195143388|
